Run_ID,transaction_id,sequence_id,sequence_name,txn_type,start_time_ns,end_time_ns,clock_cycle,channel_id,src_id,dst_id,priority,addr,wdata,rdata,expected_data,observed_data,checker_result,error_id,opcode,PADDR,PWRITE,PWDATA,PRDATA,PSEL,PENABLE,PREADY,PSLVERR,PSTRB,uart_tx_byte,uart_rx_byte,parity_error,framing_error,irq_out
RUN-003216,RUN-003216-T0005,RUN-003216-S01,dma_burst_seq,WRITE,305998,306326,7649,0,1,3,3,0xbf3a,0x1fb5408d,,0x1fb5408d,0x1fb5408d,MATCH,,APB_WR,0xbf3a,1,0x1fb5408d,,1,1,1,0,0x5,0xf4,0x51,0,0,0
RUN-003216,RUN-003216-T0006,RUN-003216-S01,dma_burst_seq,READ,340373,340434,8509,0,1,0,1,0xd863,,0xa4dd3d98,0xa4dd3d98,0xa4dd3d98,MATCH,,APB_RD,0xd863,0,,0xa4dd3d98,3,1,1,0,,0x2c,0x27,0,0,0
RUN-003216,RUN-003216-T0007,RUN-003216-S01,dma_burst_seq,WRITE,367906,367941,9197,2,2,0,0,0x50a0,0x0295598c,,0x0295598c,0x0295598c,MATCH,,APB_WR,0x50a0,1,0x0295598c,,4,1,1,0,0xa,0x9a,0x54,0,0,0
RUN-003216,RUN-003216-T0008,RUN-003216-S02,dma_burst_seq,READ,396870,397149,9921,2,1,1,3,0x0be6,,0xce9b4d7b,0xce9b4d7b,0xce9b4d7b,MATCH,,APB_RD,0x0be6,0,,0xce9b4d7b,4,1,1,0,,0x22,0x01,0,0,0
RUN-003216,RUN-003216-T0009,RUN-003216-S02,dma_burst_seq,READ,471958,472243,11798,2,3,0,0,0xca22,,0xa457c663,0xa457c663,0xa457c663,MATCH,,APB_RD,0xca22,0,,0xa457c663,4,1,1,0,,0xae,0xb9,0,0,0
RUN-003217,RUN-003217-T0000,RUN-003217-S00,parity_stress_seq,READ,2025,2142,202,1,2,3,2,0xcea1,,0xe0651e99,0xe0651e99,0xe0651e99,MATCH,,APB_RD,0xcea1,0,,0xe0651e99,2,1,1,0,,0xfb,0x38,0,0,0
RUN-003217,RUN-003217-T0001,RUN-003217-S00,parity_stress_seq,READ,4211,4251,421,1,2,1,0,0x69cd,,0x27e0c091,0x27e0c091,0x27e0c091,MATCH,,APB_RD,0x69cd,0,,0x27e0c091,1,1,1,0,,0xe3,0x82,0,0,0
RUN-003217,RUN-003217-T0002,RUN-003217-S00,parity_stress_seq,READ,5961,6354,596,1,0,1,3,0xc701,,0x990d43f4,0x990d43f4,0x990d43f4,MATCH,,APB_RD,0xc701,0,,0x990d43f4,1,1,1,0,,0x99,0xb0,0,0,0
RUN-003217,RUN-003217-T0003,RUN-003217-S00,parity_stress_seq,WRITE,6831,6970,683,1,1,1,1,0xc192,0x5a584ea4,,0x5a584ea4,0x5a584ea4,MATCH,,APB_WR,0xc192,1,0x5a584ea4,,1,1,1,0,0x9,0x25,0x29,0,0,0
RUN-003217,RUN-003217-T0004,RUN-003217-S01,parity_stress_seq,WRITE,7453,7570,745,1,1,0,1,0xcf4f,0x4d53312a,,0x4d53312a,0x4d53312a,MATCH,,APB_WR,0xcf4f,1,0x4d53312a,,2,1,1,0,0x9,0x56,0xc2,0,0,0
RUN-003217,RUN-003217-T0005,RUN-003217-S01,parity_stress_seq,READ,7718,7768,771,1,2,3,0,0x9398,,0xdc82b609,0xdc82b609,0xdc82b609,MATCH,,APB_RD,0x9398,0,,0xdc82b609,1,1,1,0,,0x2a,0xb8,0,0,0
RUN-003217,RUN-003217-T0006,RUN-003217-S01,parity_stress_seq,READ,8568,8700,856,1,2,1,0,0xef73,,0x3e4d4294,0x3e4d4294,0x3e4d4294,MATCH,,APB_RD,0xef73,0,,0x3e4d4294,1,1,1,0,,0xe2,0x66,0,0,0
RUN-003217,RUN-003217-T0007,RUN-003217-S01,parity_stress_seq,READ,8883,9237,888,0,1,0,1,0xc4e8,,0x007406ac,0x007406ac,0x007406ac,MATCH,,APB_RD,0xc4e8,0,,0x007406ac,2,1,1,0,,0x15,0x30,0,0,0
RUN-003217,RUN-003217-T0008,RUN-003217-S02,parity_stress_seq,READ,9803,10062,980,0,2,3,3,0xd196,,0x1c8c19ff,0x1c8c19ff,0x1c8c19ff,MATCH,,APB_RD,0xd196,0,,0x1c8c19ff,1,1,1,0,,0xdd,0xe6,0,0,0
RUN-003217,RUN-003217-T0009,RUN-003217-S02,parity_stress_seq,READ,11952,12275,1195,1,2,3,3,0x8027,,0x48d124b9,0x48d124b9,0x48d124b9,MATCH,,APB_RD,0x8027,0,,0x48d124b9,2,1,1,0,,0xc9,0x3e,0,0,0
RUN-003218,RUN-003218-T0000,RUN-003218-S00,dma_burst_seq,WRITE,59345,59672,1483,6,1,1,1,0xb503,0xdb2eb51a,,0xdb2eb51a,0xdb2eb51a,MATCH,,APB_WR,0xb503,1,0xdb2eb51a,,5,1,1,0,0x7,0xb1,0x6b,0,0,0
RUN-003218,RUN-003218-T0001,RUN-003218-S00,dma_burst_seq,WRITE,92705,93090,2317,2,1,2,2,0xd94f,0x496ff6ef,,0x496ff6ef,0x496ff6ef,MATCH,,APB_WR,0xd94f,1,0x496ff6ef,,8,1,1,0,0x5,0x9a,0x12,0,0,0
RUN-003218,RUN-003218-T0002,RUN-003218-S00,dma_burst_seq,READ,109992,110065,2749,5,2,0,0,0xa4ce,,0xcf9ec8d2,0xcf9ec8d2,0xcf9ec8d2,MATCH,,APB_RD,0xa4ce,0,,0xcf9ec8d2,5,1,1,0,,0x80,0xe5,0,0,0
RUN-003218,RUN-003218-T0003,RUN-003218-S00,dma_burst_seq,READ,143536,143642,3588,0,0,3,3,0x95fb,,0x1f0ff95a,0x1f0ff95a,0x1f0ff95a,MATCH,,APB_RD,0x95fb,0,,0x1f0ff95a,2,1,1,0,,0x74,0x3c,0,0,0
RUN-003218,RUN-003218-T0004,RUN-003218-S01,dma_burst_seq,READ,157630,157993,3940,6,0,2,1,0xfec9,,0xba2f9c9b,0xba2f9c9b,0xba2f9c9b,MATCH,,APB_RD,0xfec9,0,,0xba2f9c9b,6,1,1,0,,0x1e,0x8d,0,0,0
RUN-003218,RUN-003218-T0005,RUN-003218-S01,dma_burst_seq,READ,205128,205457,5128,0,1,2,1,0xac45,,0x1d970d41,0x1d970d41,0x1d970d41,MATCH,,APB_RD,0xac45,0,,0x1d970d41,7,1,1,0,,0x64,0x5e,0,0,0
RUN-003218,RUN-003218-T0006,RUN-003218-S01,dma_burst_seq,WRITE,344642,344985,8616,5,0,3,0,0x1c8a,0x94a9d0e8,,0x94a9d0e8,0x94a9d0e8,MATCH,,APB_WR,0x1c8a,1,0x94a9d0e8,,3,1,1,0,0xd,0xdc,0xfe,0,0,0
RUN-003218,RUN-003218-T0007,RUN-003218-S01,dma_burst_seq,READ,371178,371199,9279,3,1,0,0,0x7149,,0x90985273,0x90985273,0x90985273,MATCH,B_ARB_0x12,APB_RD,0x7149,0,,0x90985273,3,1,1,1,,0xd7,0xf2,0,0,0
RUN-003218,RUN-003218-T0008,RUN-003218-S02,dma_burst_seq,READ,405340,405518,10133,4,3,3,3,0x7e88,,0xfdf0cbb5,0xfdf0cbb5,0xfdf0cbb5,MATCH,,APB_RD,0x7e88,0,,0xfdf0cbb5,1,1,1,0,,0xee,0x7c,0,0,0
RUN-003218,RUN-003218-T0009,RUN-003218-S02,dma_burst_seq,READ,437173,437513,10929,4,1,2,1,0x3c2e,,0x1639ad7b,0x1639ad7b,0x1639ad7b,MATCH,,APB_RD,0x3c2e,0,,0x1639ad7b,2,1,1,0,,0x7e,0x95,0,0,0
RUN-003219,RUN-003219-T0000,RUN-003219-S00,reset_recovery_seq,WRITE,95038,95113,19007,14,3,3,2,0x1fd5,0xe6b0be90,,0xe6b0be90,0xe6b0be90,MATCH,,APB_WR,0x1fd5,1,0xe6b0be90,,2,1,1,0,0x7,0x69,0x14,0,0,0
RUN-003219,RUN-003219-T0001,RUN-003219-S00,reset_recovery_seq,READ,145041,145260,29008,3,3,3,2,0xac31,,0xbd9faad3,0xbd9faad3,0xbd9faad3,MATCH,,APB_RD,0xac31,0,,0xbd9faad3,7,1,1,0,,0x2c,0xcd,0,0,0
RUN-003219,RUN-003219-T0002,RUN-003219-S00,reset_recovery_seq,WRITE,207611,207909,41522,9,1,0,3,0x7da5,0xaca45c3d,,0xaca45c3d,0xaca45c3d,MATCH,,APB_WR,0x7da5,1,0xaca45c3d,,13,1,1,0,0x9,0x0b,0x53,0,0,0
RUN-003219,RUN-003219-T0003,RUN-003219-S00,reset_recovery_seq,WRITE,289515,289538,57903,5,0,3,0,0x799b,0xa09a3b80,,0xa09a3b80,0xa09a3b80,MATCH,,APB_WR,0x799b,1,0xa09a3b80,,2,1,1,0,0x2,0xcd,0x44,0,0,0
RUN-003219,RUN-003219-T0004,RUN-003219-S01,reset_recovery_seq,WRITE,425739,425969,85147,7,2,0,2,0x18d0,0x3ca4e0d7,,0x3ca4e0d7,0x3ca4e0d7,MATCH,,APB_WR,0x18d0,1,0x3ca4e0d7,,6,1,1,0,0x0,0x96,0x95,0,0,0
RUN-003219,RUN-003219-T0005,RUN-003219-S01,reset_recovery_seq,READ,428757,429017,85751,6,1,2,0,0xf022,,0x7f578d07,0x7f578d07,0x7f578d07,MATCH,,APB_RD,0xf022,0,,0x7f578d07,11,1,1,0,,0x0e,0xff,0,0,0
RUN-003219,RUN-003219-T0006,RUN-003219-S01,reset_recovery_seq,WRITE,439076,439127,87815,3,1,0,0,0xa50c,0x6f33ed2c,,0x6f33ed2c,0x6f33ed2c,MATCH,,APB_WR,0xa50c,1,0x6f33ed2c,,4,1,1,0,0x5,0x3e,0x16,0,0,0
RUN-003219,RUN-003219-T0007,RUN-003219-S01,reset_recovery_seq,WRITE,552690,,110538,2,2,3,1,0x3c03,0x04236a08,,0x04236a08,,TIMEOUT,B_APB_0x55,APB_WR,0x3c03,1,0x04236a08,,5,1,0,1,0x0,0x7c,0x90,0,0,0
RUN-003219,RUN-003219-T0008,RUN-003219-S02,reset_recovery_seq,READ,639799,639971,127959,10,3,2,1,0xf834,,0x8ca26521,0x8ca26521,0x8ca26521,MATCH,,APB_RD,0xf834,0,,0x8ca26521,14,1,1,0,,0x46,0x01,0,0,0
RUN-003219,RUN-003219-T0009,RUN-003219-S02,reset_recovery_seq,READ,682435,682629,136487,10,3,0,3,0x543d,,0xafd4930e,0xafd4930e,0xafd4930e,MATCH,,APB_RD,0x543d,0,,0xafd4930e,14,1,1,0,,0xd9,0xc4,0,0,0
RUN-003220,RUN-003220-T0000,RUN-003220-S00,backpressure_seq,READ,13073,13312,653,1,2,3,2,0x8b5e,,0x6aba6795,0x6aba6795,0x6aba6795,MATCH,,APB_RD,0x8b5e,0,,0x6aba6795,2,1,1,0,,0xa8,0x53,0,0,0
RUN-003220,RUN-003220-T0001,RUN-003220-S00,backpressure_seq,WRITE,53449,53520,2672,1,2,3,2,0x7643,0xf62dffc1,,0xf62dffc1,0xf62dffc1,MATCH,,APB_WR,0x7643,1,0xf62dffc1,,2,1,1,0,0xd,0xe3,0x26,0,0,0
RUN-003220,RUN-003220-T0002,RUN-003220-S00,backpressure_seq,READ,57262,57359,2863,0,0,0,1,0x43b6,,0x9642c807,0x9642c807,0x9642c807,MATCH,,APB_RD,0x43b6,0,,0x9642c807,4,1,1,0,,0x87,0xe2,0,0,0
RUN-003220,RUN-003220-T0003,RUN-003220-S00,backpressure_seq,READ,57987,58036,2899,3,2,1,3,0x73ae,,0x786205a0,0x786205a0,0x786205a0,MATCH,,APB_RD,0x73ae,0,,0x786205a0,1,1,1,0,,0xd1,0xe5,0,0,0
RUN-003220,RUN-003220-T0004,RUN-003220-S01,backpressure_seq,READ,69495,69772,3474,3,1,0,0,0x0afb,,0xa321cf0e,0xa321cf0e,0xa321cf0e,MATCH,,APB_RD,0x0afb,0,,0xa321cf0e,3,1,1,0,,0xfc,0xff,0,0,0
RUN-003220,RUN-003220-T0005,RUN-003220-S01,backpressure_seq,WRITE,69912,70190,3495,3,1,2,0,0x070b,0xa006f75a,,0xa006f75a,0xa006f75a,MATCH,,APB_WR,0x070b,1,0xa006f75a,,2,1,1,0,0xe,0xf8,0xc6,0,0,0
RUN-003220,RUN-003220-T0006,RUN-003220-S01,backpressure_seq,WRITE,72391,72430,3619,2,0,2,2,0x4eb4,0x1d56deb0,,0x1d56deb0,0x1d56deb0,MATCH,,APB_WR,0x4eb4,1,0x1d56deb0,,1,1,1,0,0x8,0xdc,0x21,0,0,0
RUN-003220,RUN-003220-T0007,RUN-003220-S01,backpressure_seq,WRITE,73039,73092,3651,3,2,3,0,0xaa64,0x7ac81a4a,,0x7ac81a4a,0x7ac81a4a,MATCH,,APB_WR,0xaa64,1,0x7ac81a4a,,2,1,1,0,0xe,0x4a,0x33,0,0,0
RUN-003220,RUN-003220-T0008,RUN-003220-S02,backpressure_seq,WRITE,76229,76510,3811,2,2,0,0,0x163a,0xf49ea592,,0xf49ea592,0xf49ea592,MATCH,,APB_WR,0x163a,1,0xf49ea592,,4,1,1,0,0x2,0xb4,0xb3,0,0,0
RUN-003220,RUN-003220-T0009,RUN-003220-S02,backpressure_seq,READ,81776,82127,4088,2,3,1,1,0x31d8,,0x4ca632e4,0x4ca632e4,0x4ca632e4,MATCH,,APB_RD,0x31d8,0,,0x4ca632e4,4,1,1,0,,0xaa,0xda,0,0,0
RUN-003221,RUN-003221-T0000,RUN-003221-S00,backpressure_seq,READ,3236,3589,647,5,2,3,2,0x3648,,0x8945cdab,0x8945cdab,0x8945cdab,MATCH,,APB_RD,0x3648,0,,0x8945cdab,3,1,1,0,,0xcf,0x9f,0,0,0
RUN-003221,RUN-003221-T0001,RUN-003221-S00,backpressure_seq,WRITE,5252,5407,1050,2,3,1,1,0xb492,0x84991244,,0x84991244,0x84991244,MATCH,,APB_WR,0xb492,1,0x84991244,,6,1,1,0,0x3,0xfc,0x75,0,0,0
RUN-003221,RUN-003221-T0002,RUN-003221-S00,backpressure_seq,READ,8852,9091,1770,7,2,1,0,0x5927,,0xb4ff11ca,0xb4ff11ca,0xb4ff11ca,MATCH,,APB_RD,0x5927,0,,0xb4ff11ca,2,1,1,0,,0x30,0xf9,0,0,0
RUN-003221,RUN-003221-T0003,RUN-003221-S00,backpressure_seq,WRITE,9606,9737,1921,0,1,2,0,0x0000,0x56e46043,,0x56e46043,0x56e46043,MATCH,,APB_WR,0x0000,1,0x56e46043,,3,1,1,0,0x4,0x34,0x22,0,0,0
RUN-003221,RUN-003221-T0004,RUN-003221-S01,backpressure_seq,READ,10701,10913,2140,1,3,3,3,0x3bf6,,0x89da5f56,0x89da5f56,0x89da5f56,MATCH,,APB_RD,0x3bf6,0,,0x89da5f56,1,1,1,0,,0xdf,0xdc,0,0,0
RUN-003221,RUN-003221-T0005,RUN-003221-S01,backpressure_seq,WRITE,12073,12293,2414,3,3,2,2,0x00d9,0x6a1dd5a9,,0x6a1dd5a9,0x6a1dd5a9,MATCH,,APB_WR,0x00d9,1,0x6a1dd5a9,,1,1,1,0,0x7,0x3c,0x7a,0,0,0
RUN-003222,RUN-003222-T0000,RUN-003222-S00,irq_storm_seq,READ,2336,2623,233,1,3,2,0,0x5190,,0x62764aa2,0x62764aa2,0x62764aa2,MATCH,,APB_RD,0x5190,0,,0x62764aa2,1,1,1,0,,0x69,0x76,0,0,0
RUN-003222,RUN-003222-T0001,RUN-003222-S00,irq_storm_seq,WRITE,3572,3744,357,0,1,0,1,0x8527,0x22d8d671,,0x22d8d671,0x22d8d671,MATCH,,APB_WR,0x8527,1,0x22d8d671,,1,1,1,0,0x5,0x4d,0x44,0,0,0
RUN-003222,RUN-003222-T0002,RUN-003222-S00,irq_storm_seq,WRITE,11674,11900,1167,0,0,3,0,0x8ad3,0xac0dfd15,,0xac0dfd15,0xac0dfd15,MATCH,,APB_WR,0x8ad3,1,0xac0dfd15,,2,1,1,0,0xc,0xdb,0xec,0,0,0
RUN-003222,RUN-003222-T0003,RUN-003222-S00,irq_storm_seq,WRITE,20473,20779,2047,0,0,2,2,0xeb6d,0x04c1b82d,,0x04c1b82d,0x04c1b82d,MATCH,,APB_WR,0xeb6d,1,0x04c1b82d,,2,1,1,0,0xe,0x4d,0x54,0,0,0
RUN-003222,RUN-003222-T0004,RUN-003222-S01,irq_storm_seq,WRITE,23609,23756,2360,0,3,2,2,0x4731,0xf0698a85,,0xf0698a85,0xf0698a85,MATCH,,APB_WR,0x4731,1,0xf0698a85,,1,1,1,0,0xc,0xac,0xf4,0,0,0
RUN-003222,RUN-003222-T0005,RUN-003222-S01,irq_storm_seq,WRITE,32291,32595,3229,1,1,2,3,0x559c,0xe35362d2,,0xe35362d2,0xe35362d2,MATCH,,APB_WR,0x559c,1,0xe35362d2,,2,1,1,0,0x1,0x18,0xcf,0,0,0
RUN-003222,RUN-003222-T0006,RUN-003222-S01,irq_storm_seq,WRITE,34684,34735,3468,0,1,1,3,0x8fae,0x2f932004,,0x2f932004,0x2f932004,MATCH,,APB_WR,0x8fae,1,0x2f932004,,1,1,1,0,0xd,0x56,0x75,0,0,0
RUN-003222,RUN-003222-T0007,RUN-003222-S01,irq_storm_seq,READ,46568,46760,4656,1,2,0,2,0xf5da,,0x73109919,0x73109919,0x73109919,MATCH,,APB_RD,0xf5da,0,,0x73109919,2,1,1,0,,0x2f,0x58,0,0,0
RUN-003222,RUN-003222-T0008,RUN-003222-S02,irq_storm_seq,WRITE,46793,47166,4679,1,3,2,1,0x2092,0x3263a3fd,,0x3263a3fd,0x3263a3fd,MATCH,,APB_WR,0x2092,1,0x3263a3fd,,1,1,1,0,0x8,0xd3,0x29,0,0,0
RUN-003222,RUN-003222-T0009,RUN-003222-S02,irq_storm_seq,WRITE,46886,46942,4688,0,3,0,2,0x089e,0x17e4ae47,,0x17e4ae47,0x17e4ae47,MATCH,,APB_WR,0x089e,1,0x17e4ae47,,2,1,1,0,0x7,0xb6,0x9b,0,0,0
RUN-003223,RUN-003223-T0000,RUN-003223-S00,reset_recovery_seq,READ,49310,49350,2465,2,1,0,3,0x8477,,0xc29c39c4,0xc29c39c4,0xc29c39c4,MATCH,,APB_RD,0x8477,0,,0xc29c39c4,1,1,1,0,,0x9f,0x82,0,0,0
RUN-003223,RUN-003223-T0001,RUN-003223-S00,reset_recovery_seq,WRITE,95406,95733,4770,0,0,1,1,0xeda8,0xd73e0fbb,,0xd73e0fbb,0xd73e0fbb,MATCH,,APB_WR,0xeda8,1,0xd73e0fbb,,1,1,1,0,0x7,0x4b,0xd9,0,0,0
RUN-003223,RUN-003223-T0002,RUN-003223-S00,reset_recovery_seq,READ,99577,99762,4978,1,2,3,1,0xbf1d,,0xfe0888f5,0xfe0888f5,0xfe0888f5,MATCH,,APB_RD,0xbf1d,0,,0xfe0888f5,1,1,1,0,,0xe6,0xa1,0,0,0
RUN-003223,RUN-003223-T0003,RUN-003223-S00,reset_recovery_seq,READ,115773,115837,5788,3,2,3,3,0xb32a,,0xc827c1ce,0xc827c1ce,0xc827c1ce,MATCH,,APB_RD,0xb32a,0,,0xc827c1ce,2,1,1,0,,0x7f,0xb7,0,0,0
RUN-003223,RUN-003223-T0004,RUN-003223-S01,reset_recovery_seq,READ,137755,137992,6887,1,1,1,0,0x3cca,,0x078e6fb8,0x078e6fb8,0x078e6fb8,MATCH,,APB_RD,0x3cca,0,,0x078e6fb8,4,1,1,0,,0x46,0x21,0,0,0
RUN-003223,RUN-003223-T0005,RUN-003223-S01,reset_recovery_seq,READ,208610,209002,10430,1,1,0,1,0xb6d1,,0xe37fd2d3,0xe37fd2d3,0xe37fd2d3,MATCH,,APB_RD,0xb6d1,0,,0xe37fd2d3,2,1,1,0,,0x4e,0x35,0,0,0
RUN-003223,RUN-003223-T0006,RUN-003223-S01,reset_recovery_seq,READ,245600,245672,12280,2,1,2,3,0x16d8,,0x32b7142f,0x32b7142f,0x32b7142f,MATCH,,APB_RD,0x16d8,0,,0x32b7142f,3,1,1,0,,0x3c,0xf9,0,0,0
RUN-003223,RUN-003223-T0007,RUN-003223-S01,reset_recovery_seq,READ,259222,259368,12961,0,0,0,3,0x275b,,0xd57f4c53,0xd57f4c53,0xd57f4c53,MATCH,,APB_RD,0x275b,0,,0xd57f4c53,2,1,1,0,,0xed,0x78,0,0,0
RUN-003223,RUN-003223-T0008,RUN-003223-S02,reset_recovery_seq,WRITE,269113,269461,13455,2,1,3,2,0x922e,0xdc7d154d,,0xdc7d154d,0xdc7d154d,MATCH,,APB_WR,0x922e,1,0xdc7d154d,,2,1,1,0,0x3,0x18,0xfe,0,0,0
RUN-003223,RUN-003223-T0009,RUN-003223-S02,reset_recovery_seq,READ,271539,271649,13576,0,2,3,3,0x6b1c,,0x05256154,0x05256154,0x05256154,MATCH,,APB_RD,0x6b1c,0,,0x05256154,1,1,1,0,,0xbd,0xa5,0,0,0
RUN-003224,RUN-003224-T0000,RUN-003224-S00,uart_loopback_seq,READ,10292,10513,1029,0,2,1,0,0xbc81,,0xe701d5d9,0xe701d5d9,0xe701d5d9,MATCH,,APB_RD,0xbc81,0,,0xe701d5d9,2,1,1,0,,0x13,0x3f,0,0,0
RUN-003224,RUN-003224-T0001,RUN-003224-S00,uart_loopback_seq,WRITE,16617,16904,1661,3,2,2,1,0x4361,0x4f4ed7e7,,0x4f4ed7e7,0x4f4ed7e7,MATCH,,APB_WR,0x4361,1,0x4f4ed7e7,,1,1,1,0,0xe,0xf4,0xcd,0,0,0
RUN-003224,RUN-003224-T0002,RUN-003224-S00,uart_loopback_seq,WRITE,28281,28495,2828,3,0,3,0,0xb6b5,0xc44bdecb,,0xc44bdecb,0xc44bdecb,MATCH,,APB_WR,0xb6b5,1,0xc44bdecb,,4,1,1,0,0x8,0xa2,0x43,0,0,0
RUN-003224,RUN-003224-T0003,RUN-003224-S00,uart_loopback_seq,WRITE,30993,31347,3099,0,2,2,0,0xd955,0x5be197a0,,0x5be197a0,0x5be197a0,MATCH,,APB_WR,0xd955,1,0x5be197a0,,2,1,1,0,0x2,0xb5,0x71,0,0,0
RUN-003224,RUN-003224-T0004,RUN-003224-S01,uart_loopback_seq,WRITE,33333,33592,3333,3,1,0,3,0x4f95,0xd484b6db,,0xd484b6db,0xd484b6db,MATCH,,APB_WR,0x4f95,1,0xd484b6db,,4,1,1,0,0x2,0xfe,0x7a,0,0,0
RUN-003224,RUN-003224-T0005,RUN-003224-S01,uart_loopback_seq,WRITE,35149,35367,3514,3,1,0,1,0xc875,0xe87043aa,,0xe87043aa,0xe87043aa,MATCH,,APB_WR,0xc875,1,0xe87043aa,,3,1,1,0,0x5,0xbc,0x32,0,0,0
RUN-003224,RUN-003224-T0006,RUN-003224-S01,uart_loopback_seq,READ,37475,37570,3747,1,2,0,1,0x9578,,0xbbc9c1d7,0xbbc9c1d7,0xbbc9c1d7,MATCH,,APB_RD,0x9578,0,,0xbbc9c1d7,2,1,1,0,,0x62,0x72,0,0,0
RUN-003224,RUN-003224-T0007,RUN-003224-S01,uart_loopback_seq,WRITE,40321,40508,4032,1,1,1,1,0xdfd2,0x6b033681,,0x6b033681,0x6b033681,MATCH,,APB_WR,0xdfd2,1,0x6b033681,,2,1,1,0,0xc,0xf6,0xca,0,0,0
RUN-003224,RUN-003224-T0008,RUN-003224-S02,uart_loopback_seq,WRITE,40957,41064,4095,1,1,0,0,0xc42a,0x8a7c5c37,,0x8a7c5c37,0x8a7c5c37,MATCH,,APB_WR,0xc42a,1,0x8a7c5c37,,1,1,1,0,0xf,0xe4,0xad,0,0,0
RUN-003224,RUN-003224-T0009,RUN-003224-S02,uart_loopback_seq,WRITE,48480,48584,4848,1,2,2,3,0xe23b,0x62a4b09d,,0x62a4b09d,0x62a4b09d,MATCH,,APB_WR,0xe23b,1,0x62a4b09d,,3,1,1,0,0x7,0x8c,0xdf,0,0,0
RUN-003225,RUN-003225-T0000,RUN-003225-S00,reg_sweep_seq,WRITE,2175,2407,217,1,0,1,0,0x64e2,0x20837b84,,0x20837b84,0x20837b84,MATCH,,APB_WR,0x64e2,1,0x20837b84,,1,1,1,0,0x4,0x8d,0x87,0,0,0
RUN-003225,RUN-003225-T0001,RUN-003225-S00,reg_sweep_seq,READ,2646,2803,264,0,0,1,3,0x7ab6,,0x9e401ce1,0x9e401ce1,0x9e401ce1,MATCH,,APB_RD,0x7ab6,0,,0x9e401ce1,1,1,1,0,,0x5e,0xb9,0,0,0
RUN-003225,RUN-003225-T0002,RUN-003225-S00,reg_sweep_seq,READ,3255,3633,325,0,0,1,0,0xd89c,,0xa337ac32,0xa337ac32,0xa337ac32,MATCH,,APB_RD,0xd89c,0,,0xa337ac32,1,1,1,0,,0x6b,0x04,0,0,0
RUN-003225,RUN-003225-T0003,RUN-003225-S00,reg_sweep_seq,READ,3893,4159,389,1,2,0,2,0x3af5,,0x0f5b995c,0x0f5b995c,0x0f5b995c,MATCH,,APB_RD,0x3af5,0,,0x0f5b995c,2,1,1,0,,0x54,0x91,0,0,0
RUN-003225,RUN-003225-T0004,RUN-003225-S01,reg_sweep_seq,READ,4027,4384,402,0,0,1,3,0x85a9,,0xf99f533c,0xf99f533c,0xf99f533c,MATCH,,APB_RD,0x85a9,0,,0xf99f533c,2,1,1,0,,0x37,0x19,0,0,0
RUN-003225,RUN-003225-T0005,RUN-003225-S01,reg_sweep_seq,READ,4110,4147,411,1,0,3,3,0xc523,,0x738abba9,0x738abba9,0x738abba9,MATCH,,APB_RD,0xc523,0,,0x738abba9,2,1,1,0,,0xf9,0xfd,0,0,0
RUN-003226,RUN-003226-T0000,RUN-003226-S00,uart_loopback_seq,READ,12493,12812,312,0,1,0,3,0xa3ab,,0x9768eca6,0x9768eca6,0x9768eca6,MATCH,,APB_RD,0xa3ab,0,,0x9768eca6,2,1,1,0,,0xfb,0x74,0,0,0
RUN-003226,RUN-003226-T0001,RUN-003226-S00,uart_loopback_seq,WRITE,13296,13376,332,0,0,0,3,0x713a,0x181d769c,,0x181d769c,0x181d769c,MATCH,,APB_WR,0x713a,1,0x181d769c,,1,1,1,0,0x7,0xe6,0x6b,0,0,0
RUN-003226,RUN-003226-T0002,RUN-003226-S00,uart_loopback_seq,WRITE,15302,15677,382,0,2,2,3,0x5ebd,0xf99c9ece,,0xf99c9ece,0xf99c9ece,MATCH,,APB_WR,0x5ebd,1,0xf99c9ece,,2,1,1,0,0xe,0x4a,0xaf,0,0,0
RUN-003226,RUN-003226-T0003,RUN-003226-S00,uart_loopback_seq,WRITE,15876,16103,396,0,3,0,3,0x9d3c,0xea845e87,,0xea845e87,0xea845e87,MATCH,,APB_WR,0x9d3c,1,0xea845e87,,1,1,1,0,0xf,0x42,0x45,0,0,0
RUN-003226,RUN-003226-T0004,RUN-003226-S01,uart_loopback_seq,WRITE,23421,23506,585,1,0,1,3,0xd22d,0x7ccef92e,,0x7ccef92e,0x7ccef92e,MATCH,,APB_WR,0xd22d,1,0x7ccef92e,,2,1,1,0,0x2,0xf1,0x01,0,0,0
RUN-003226,RUN-003226-T0005,RUN-003226-S01,uart_loopback_seq,WRITE,71462,71594,1786,1,0,3,2,0x7724,0x6a206a1d,,0x6a206a1d,0x6a206a1d,MATCH,,APB_WR,0x7724,1,0x6a206a1d,,2,1,1,0,0xb,0x79,0xab,0,0,0
RUN-003226,RUN-003226-T0006,RUN-003226-S01,uart_loopback_seq,WRITE,84962,85011,2124,0,0,3,1,0x6772,0xae4ff23d,,0xae4ff23d,0xae4ff23d,MATCH,,APB_WR,0x6772,1,0xae4ff23d,,2,1,1,0,0xc,0x70,0x90,0,0,0
